y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110
-6.655929401,1,1.813238507,2.252200534,0.691370008,1.087502029,2.18866905,-0.52710862,0.561768233,0.666869752,2.516468826,0.505347303,-0.298449661,-0.641916388,-0.724326958,-0.365983005,0.34879947,0.985460816,0.007734418,0.538942492,-0.476857539,-0.091301456,0.572115112,-0.173729093,1.051929264,-0.644475774,-0.320847132,0.694914824,-0.030263276,0.065147485,-0.356096519,-0.752617667,-0.378214114,-0.562620066,-1.12260259,1.087516306,-0.389090381,-0.362611809,0.047984474,-0.524024734,-0.730918082,-0.209639428,0.746327554,0.509238482,-0.4615187,-0.584810564,-1.87948558,0.564899464,0.372945073,-0.202498895,-0.899631661,-0.54923901,-1.20342363,0.723364333,-0.186391513,-0.35842589,-0.009457433,0.080476926,1.084265741,0.403676538,0.114323086,-0.889242386,0.117310484,-0.233787501,0.105091035,0.557166332,-1.393268664,0.637991534,-0.234447029,0.552484593,-0.438715208,0.808570769,-0.458968844,-1.159998433,-0.437835951,-0.957367653,1.430154169,0.519455928,-0.442574534,-0.105114689,-0.056297503,-0.17364885,1.176714271,-0.533130544,0.798281114,1.103225961,-0.107076801,0.987810032,-0.016846368,-0.189823569,-1.172590114,0.283356632,-0.093875398,0.908441188,0.531759367,-0.618571051,0.349980292,-0.470674768,0.102755969,0.220086648,-0.365993991,0.443087691,-0.624070819,0.361012985,-0.360487569,-0.864770439,1.357039075,-0.277298881,-0.488339772,0.098024516,-1.031438688
2.420609256,1,1.697404513,-0.403403854,2.599319663,0.740086341,2.144403467,-0.191512342,3.346393014,0.815916579,1.232609849,-0.554122697,-0.38350366,-0.871390173,-0.708203695,1.180051775,-0.295742059,0.682274149,-0.4437069,1.029644823,-0.35802424,-0.785632058,0.074144054,-0.522525259,-0.523054826,0.649063672,-0.386167655,-0.21332894,0.818981599,0.247677514,-1.334798295,-0.904581839,-0.228015299,0.348672871,0.912076796,0.358130851,-0.73340943,-0.841777752,0.511653098,0.202595265,-1.048572658,0.253437096,-0.380980608,-0.153640453,1.28350326,-0.187749818,-0.562556,-0.116090936,0.556898856,-0.769805584,-0.138598149,0.081143747,-0.702003196,0.401714282,0.252581545,0.027167357,-0.689973727,-0.293114752,0.382156168,-0.895479852,-1.235810536,-0.112958162,-0.145920657,0.37741348,-0.040131448,-0.652601984,-0.838626278,-0.638118378,0.074089346,0.412262002,0.322238075,0.607912207,1.077089826,-0.281226494,0.277586901,0.852299,-0.180584316,0.059697868,-0.192662177,0.131169264,0.291034047,-0.600980128,-0.18991038,-0.282760772,-0.10088483,0.388029217,-0.505189325,0.92176126,-0.720575025,-0.110461571,0.141027534,-0.02865126,-0.229696287,0.739085708,0.26253989,-0.305851239,0.1802574,-0.395110367,-0.381870567,-0.631376955,-0.201043508,0.680928797,0.992745147,0.880085338,0.470949315,-0.580852743,0.221168637,-0.760146081,0.185134616,0.168705468,-0.661746182
-4.775905927,1,0.146813108,2.318523017,0.655157111,2.713033519,0.353241306,1.995134631,1.243420454,2.417231542,1.030070291,0.349455428,0.817271327,0.819045641,0.135087142,-0.191945053,-0.283080139,-1.474255696,0.65918239,-0.069083459,-0.756318211,0.459088494,-0.268329842,1.065040851,-0.012483558,0.003197542,0.952270189,-0.357411437,-0.864703132,0.068907078,0.322882807,1.434009408,0.3831857,0.096944044,-0.38970482,-0.131293501,-0.338643557,-0.784909157,-0.592950343,-1.297902604,0.799161483,-0.872395599,-1.329793704,-0.396579858,-0.71903752,-0.790638559,-0.030455602,-0.849617351,0.861165612,0.201842987,0.608024836,-0.037675418,-0.006469843,1.412530233,-0.061670458,-0.698998624,0.469270137,0.458193629,0.721578174,0.02003742,0.574817544,-0.226243031,-0.792910358,0.11121868,0.72981974,0.294677384,-0.440368759,0.133334429,-0.299476938,-0.308842635,0.277957488,-0.800631996,0.486585928,-0.38661639,0.053262104,0.155980864,-0.050165327,-0.231501894,1.079434559,0.795593079,-0.867692113,-0.366864451,0.344314341,-0.455501579,0.280634992,0.310429866,-0.894536714,0.268529176,1.067626036,-0.784757974,0.42345625,0.056734305,-1.496198475,-0.48838861,-1.522049728,-0.532332116,-0.275221143,0.304992257,-0.211274438,0.583344724,-0.191183002,-0.514489557,-0.498528158,0.106076953,-0.123754084,-1.228677667,0.521403132,-0.88828235,0.081682814,-0.103927286,-0.47167752
-2.695427706,1,1.018304534,0.333234446,3.395099905,0.281019698,0.552088726,1.630878628,1.297899991,1.53850962,0.942421753,-0.029323532,0.480956708,0.764584993,0.160985415,0.339831344,0.231365943,0.21505449,1.082557871,0.214186992,-0.476874847,-0.373349201,0.828771983,0.587832791,0.875373482,-1.078354506,-0.056279764,0.804048144,0.264804691,-1.078609754,-0.250886932,-0.096927385,-0.890288811,0.832683697,0.330882545,-0.165329506,1.09953382,-0.823505485,0.298787613,-0.285158082,0.341167675,0.569895915,-0.985637965,1.449589783,-0.515042209,0.431958417,-0.763451896,0.400277542,-0.562836234,0.50756306,-0.745309988,1.020489847,-0.468064653,-0.748647804,-0.240499392,0.093284116,-0.721213327,-0.206779268,0.774119096,0.38152056,-0.730536847,0.524237501,0.415152533,0.042355881,0.344461348,-0.62326478,0.436084048,1.180585669,-0.248447699,-0.213482789,0.22774542,-0.30887339,-0.935952859,-0.474018856,0.466904793,0.035926094,0.450195916,-0.591727304,-0.20336386,0.806702567,0.304969479,-0.314437373,0.62228599,0.688231061,0.123355409,-0.519533767,-0.42839117,0.060125876,-0.658416651,0.358820251,-0.231703405,1.910625842,-0.081109123,0.784254141,0.37087675,0.578908732,0.34941086,0.399576443,-0.948907724,0.354017785,0.370184761,-0.146282541,-0.422466983,1.71540361,-0.947693687,0.435315935,1.238517699,0.841071739,0.207267657,-0.403429858,1.143063866
-8.091209598,1,0.847853032,0.77718827,1.963357035,2.84344283,-0.908474133,2.027852426,0.070597778,0.258334476,0.46448796,0.292668621,1.381548871,-0.063994017,0.687466265,0.230537291,0.375494257,0.32446593,-0.220925621,0.209369628,0.251452747,-0.107306661,-0.446706194,-0.386901898,0.10822355,0.940142522,-1.122067264,0.222343004,-0.130216304,-0.226325349,-0.544220889,0.158276664,-0.443105938,-0.260691674,0.055092481,-0.261315855,-0.918040829,0.074017022,0.137740854,-0.923987566,-0.391766897,-0.02245997,-0.706941504,0.12634151,-0.267934989,-0.579775306,-0.125928211,0.34951058,-1.131009584,-0.278743592,0.105904556,-0.269311998,0.5677443,0.55942544,-0.225988179,-0.913677189,-0.651683153,-1.037610112,-0.092928911,-1.106866804,0.018932007,-0.108638446,-0.735334078,0.792071915,-0.424195914,-1.070896955,-0.976807383,0.424679008,0.047682342,0.481736855,0.235837604,0.71713603,-0.349731682,0.03240477,-0.399877737,0.570828969,0.229473852,-0.376841522,0.536944962,-0.475066838,-0.382353569,-0.454863877,0.280770796,0.291820065,1.793406443,0.633836931,-0.124775389,1.235876227,-0.236749579,-0.091743361,0.213093764,0.477500812,-0.408790646,-0.061347932,0.86673669,-0.164597527,0.40942337,-0.632687098,0.313145953,0.236324002,-0.377694947,-0.33216701,-0.303067129,-0.848823878,0.511087955,-0.101418634,-0.552537214,0.606903206,-0.870398578,0.302776219,-0.105760393
1.583475607,1,-0.461928703,0.546562682,1.737248622,0.570149004,0.174723029,1.419181012,0.337277179,1.568571291,0.263991782,0.280850224,0.72943681,-0.540845464,-0.120013243,0.504477576,-0.310675645,-0.041488091,0.743722561,0.261447865,-0.869955123,1.183864762,-0.189917314,-0.647329212,-0.117683485,-0.769459253,0.87333432,-0.357188447,-0.798092324,0.600015459,-0.223669982,1.596023185,-0.158145027,0.459512366,0.802683279,0.631260093,0.280596847,-0.442280341,-1.067154238,0.33371956,-0.005109118,-0.272866367,0.36969931,0.504667396,-0.474669706,-0.376116435,0.158153704,0.120379262,-0.050233646,0.012933058,-0.124436736,-0.256117653,0.10640442,0.419417069,0.272467937,-0.708612946,0.435409383,-1.114101387,0.739443344,-0.529625148,-0.390324507,0.083191851,0.725879089,0.165213977,0.742620767,-1.498245349,-0.011155089,0.585707063,0.91645728,-0.015848329,0.175597871,-0.028553788,0.999808666,-0.72932667,0.15397285,-0.798995435,0.248383087,-0.2218983,-0.211110543,-0.198081788,-0.124179894,0.44882703,0.508138794,-0.669429963,0.325515771,0.762734822,-0.354635617,-1.062296036,-1.07360003,0.51979058,0.631991007,-0.725289524,-0.080286566,0.453809147,0.830095874,0.204127657,-0.002743689,0.375700659,0.741273932,-0.550710062,-0.595829685,1.048559669,-0.47162049,0.076131192,-0.417688506,1.900008677,-0.751934026,0.128099938,0.143653373,-0.376025868,-0.22191319
-6.387671759,1,0.217127494,0.354438852,0.251508406,1.23141157,0.467456804,0.698055148,0.970590396,1.284485436,0.293844748,0.736349153,-0.53253334,0.143881607,-1.182655528,0.451695683,-0.839850993,0.176368193,0.038425656,0.798793314,0.40951143,-0.035935049,0.344023662,0.465231252,0.805398158,0.3686973,1.000200622,0.346324622,0.296319794,0.192911938,0.363498745,0.351704817,0.337283301,0.676272964,0.49019727,-0.323045184,0.230878091,-0.60155967,0.119690632,-1.126707975,0.355069817,0.529381704,0.623859117,0.138709806,-1.422194077,-0.813393841,1.326163063,0.843724786,1.642145543,0.40947073,0.773751064,-0.234849198,0.700081165,0.243487862,0.502662154,-0.850183968,0.684317332,-0.501548121,-0.067534844,0.059011946,0.773113415,-0.235468853,-0.041907301,0.034837202,0.898042155,-0.585498454,-0.627714816,1.136052901,-1.174067371,-0.130730045,-0.604358698,0.653042498,0.193150955,-0.957751704,0.574817548,0.405962812,0.28746982,0.432255929,-0.189066347,-1.163882062,0.790225918,-1.046201511,0.128148199,0.848825378,-0.970175513,-0.136228716,-1.563010585,-0.406830432,0.516304587,0.586890482,0.252812811,-0.252412,-1.042556316,0.695005367,-0.00631334,0.130760016,-0.044416334,0.535396116,-0.741579405,0.28784082,0.428730945,0.11408267,1.1556688,-0.086772793,-0.314738622,0.161204327,-0.509551572,0.80706527,0.30666991,-0.294737728,-0.688431877
-3.265779386,1,0.28241502,0.44695792,-0.385083085,1.119455456,0.730914944,0.841211723,0.584691712,-0.269337152,0.951649382,-0.555227,-1.045970504,0.151993747,-0.463448404,-0.131607998,0.180960868,-0.5649521,1.642279173,-0.500891421,1.454209547,-0.325406138,-0.290297646,0.277168012,-0.228978767,1.287444355,0.57343511,0.956402547,-0.588755047,0.158453023,0.52519759,1.054885121,1.090351315,-0.05213168,0.648094888,-0.435612626,-1.060376276,-0.687624878,-0.145750097,0.329840168,0.607526302,0.260919115,-0.235865251,1.31985672,-0.106994436,-0.359056782,-0.380827224,-0.390215018,-0.232721952,-0.519067123,-0.440345234,0.243105943,1.250148011,0.240969867,-1.345974094,-0.280482847,-0.276487876,0.416787212,-0.33825929,0.128566964,0.608812887,0.550981572,0.005412956,0.442771149,0.019247029,0.819300177,0.118823391,0.356019844,-0.717598387,0.714518082,-0.708581595,-0.492090231,0.431947663,-0.30285525,-0.709102681,0.229658268,0.009753715,1.266398149,-0.773442895,-0.320383822,-0.229270523,0.035481771,-0.60436274,0.202983819,0.176449591,0.444701755,0.673536729,-0.713340719,0.464975284,-0.894373997,-0.914362179,-0.040916437,-0.336036251,0.20606645,0.446699914,-0.942937102,0.741619383,0.428745453,-0.177787007,0.894489847,-0.50040013,-0.531219287,-0.548220631,-0.655429395,-0.557762738,-0.079230258,-0.765961975,-0.274139685,1.144784778,0.778726663,-0.645087957
-0.285412035,1,0.531225068,-1.041392304,-0.50082663,2.172017903,1.246215024,0.788028126,-1.072212046,2.279720204,0.529585944,-0.036499983,0.164472443,-0.129739677,0.48686432,1.347411023,-0.91504477,0.451034063,0.193356176,0.098853938,0.335784916,0.633453705,0.701292845,-0.126097646,-1.102796963,0.136663179,-0.890658078,0.885894323,-0.305693489,-0.193310832,0.984792598,0.300271108,-1.516421852,-1.075704734,0.512519216,0.693175641,-0.720121359,-0.274909388,0.318831748,0.027839082,0.17505322,0.330267075,-1.053992826,-1.170519609,-0.568812207,1.06729913,-0.520529089,-0.80106276,1.342907863,-0.267211196,0.489061456,-0.430299446,-0.518716663,0.472625844,-1.635081274,-0.534193304,-0.207532508,0.000411861,-1.747125668,-0.50122012,-0.318830015,0.970426405,0.841342979,-0.433993735,0.498272107,0.169841908,-0.113182017,-1.492334206,-0.036689357,0.787049801,-0.141005157,-1.373255972,0.025985612,0.266931805,-0.173567214,-0.382923575,-0.247278816,0.011714068,0.423220981,-0.024727627,0.396965675,0.667530019,-0.140801702,1.390464971,-0.47007991,0.312927073,-1.003836728,0.569175289,-0.89797904,0.245940259,-0.142399571,0.791508773,0.779999795,-0.219455041,-0.137350485,-0.113981518,0.50031278,-0.068904952,0.537663195,0.331804442,-0.064346769,0.186268433,-0.17725283,0.050237059,-0.419646819,-0.316693886,1.566605021,-0.898850119,-0.397742936,-0.090499321,-0.51522188
-1.257014009,1,-0.330412932,2.084026836,1.825362239,0.240695075,0.664458154,-0.760236734,-0.133386705,1.263517036,0.597028581,-1.348951299,0.418730245,0.542079873,-0.720704618,-0.678842703,0.304074203,0.004115564,-0.479147005,-0.78408322,-0.09245424,0.054558552,0.38006911,-0.106807613,0.446073037,-0.479175828,0.21450748,0.295266881,-0.615397021,0.478207563,0.590004195,-0.027232312,1.309475862,-0.207514294,0.049163621,-1.076712914,-0.347028853,0.793243913,0.117171569,0.36973566,0.329102061,0.501283985,-0.409972564,0.169141098,0.272548844,-1.190619285,-1.536581911,-0.248748493,-0.470357154,-1.350150106,-0.629394832,-0.988127447,0.785411151,0.940469172,-0.233535647,-0.337107537,-0.615751343,-0.020355971,-0.363154482,-0.240415214,0.0206382,-1.1189483,-0.146558446,-0.673043249,-0.838450044,-0.036669813,-0.685374467,0.106129597,-0.866561058,-0.226027398,-0.019106793,0.005910857,-0.296608298,-0.482163429,-1.117912988,-0.218187711,-0.058642062,0.51876728,1.056082137,-0.660352184,-0.253198759,0.172835711,0.042300611,0.362734935,0.650504307,-0.276397302,0.224705728,0.614855802,-0.500662451,0.438843644,1.133377451,0.392847992,0.346664376,0.057132982,0.320278579,0.059446066,-0.57677637,0.812479223,-0.933807138,-0.621069437,-0.16010721,1.201475946,-0.556683783,-1.015801773,-0.340894547,0.030763907,-0.834653629,0.216613175,-0.245979894,0.828914123,-1.129064714
-0.394277749,1,0.859929084,1.357085446,2.371867872,-0.355222673,2.439576938,2.47327609,0.039685242,0.864715186,-0.009108715,0.051359501,-0.980716421,-0.747416371,0.209875138,-0.193486904,0.189821297,-0.562560031,0.337432173,-0.246114836,0.716066318,-0.15444131,-0.278552163,-0.028074497,-1.869889185,-0.618434432,0.232402504,0.475165482,0.142657127,-1.509953236,0.071586039,0.1184463,-1.161209752,0.23506632,0.002692482,0.647071138,-0.41444056,-1.205942375,-0.493145571,0.269938058,0.307141684,1.376435182,-0.441012054,0.149552814,-0.37198188,0.046855998,0.096450883,0.406841384,-0.572530461,-0.389677629,0.746514838,-0.644650803,-0.892015881,0.35832829,0.467958127,-0.033695588,0.249537195,-1.709736699,-0.147620124,-0.715252894,0.977829489,-0.146331947,0.592629031,0.025202291,0.051505485,0.310382886,-0.302021253,0.662442592,-0.642648805,-1.140193507,0.012012113,-0.237256657,0.944829722,1.278888739,0.617905054,0.566324962,0.745813466,0.434958586,0.183084698,0.437334068,0.15805965,0.339736144,-0.226140525,-0.488501359,0.112719947,0.681357403,-0.590926684,0.016448493,-0.458993338,-0.13526869,-0.499276692,0.96930668,-0.185285815,0.10869218,-0.279821442,0.435754134,-0.174898378,-1.265253825,0.248300806,-0.155000358,0.398419156,0.222326434,-0.003421833,-0.356935627,0.289834042,-0.042914058,0.297735308,-0.361902037,0.459054336,0.661267956,-0.241525276
1.217750088,1,-0.792109288,-0.195923982,2.047369818,0.820245072,1.228798417,-0.107835293,0.174466909,1.284784292,0.719554191,0.24237908,0.33166921,0.525287994,0.307787116,-1.307473744,0.227772842,-1.242628823,0.672582418,0.389829064,-0.124655113,1.672519562,-0.087773617,0.380558642,0.877907122,-0.289555418,0.29857245,0.778493694,0.008879627,0.759785546,0.756114743,-0.048895306,0.058152358,-1.179268788,-0.71587425,-0.387011039,0.254119776,0.641630556,-0.16966111,0.438867384,-0.251353378,0.013052683,0.436089633,-0.612568726,0.168024909,-0.643973188,-0.324979243,-0.011605032,0.380054505,0.321486669,0.018084794,0.072202169,0.181128472,-0.213282878,-0.518958387,0.283121177,0.690145231,0.489891364,-1.559315835,-0.778283507,-0.535164508,-0.413447266,-0.540552178,0.025477455,1.140239731,0.371795552,1.234718251,-0.060539062,-0.069762073,-1.127346823,-0.247693085,-0.920328006,-0.500775907,0.262432786,-0.454642706,0.189480911,0.71209362,-1.166141462,-0.296594137,1.198600464,0.327619822,0.930013583,-0.411999693,0.48649644,-0.26832982,0.058528707,0.132212695,0.366916728,-0.025162073,0.196475643,0.05859095,-0.735445593,0.644291269,0.154493267,0.849584799,-1.107128666,0.381716276,0.283260414,-0.898445167,0.47353327,-0.587714375,0.767440842,-0.220037312,0.618229492,-1.010074976,0.694887431,-1.081546386,-0.457630949,-0.015892945,1.129723989,-0.747616811
8.542986959,1,-0.109254272,2.054905116,1.25197221,2.617214548,1.169549079,0.720605181,0.839015746,0.448624177,0.970236292,0.729866694,0.152676594,0.40660463,0.903208161,0.902607855,0.523267184,-1.067258016,0.074160478,0.398101037,-0.821980309,-0.731277815,-0.45559589,-0.1928687,0.328801973,0.022354225,0.073299883,0.448361967,-0.627924172,-1.122421886,0.607940735,0.519387992,0.224853967,0.792950474,-0.092573136,-1.176130167,0.079147939,0.937943792,-0.131726099,1.126243461,0.121411244,0.662862526,0.292634065,0.24966361,0.089418746,-0.406632966,-1.315494441,-0.592943154,-0.906768738,-0.396146899,0.294257038,0.773158136,-0.991061097,-0.007487091,-0.398517568,1.004435374,0.497177257,-0.718927764,-0.026470192,0.45692953,0.312528444,0.267440269,-0.922854985,-0.801201655,-0.069111921,-0.284803927,0.240891977,0.574728035,0.277672247,-0.634646877,-0.488746822,-0.056808034,-0.024948635,0.175405207,0.477836781,0.647964603,0.593594607,-0.183813795,0.062209133,0.328787047,-1.148242114,-0.277180265,-1.102118222,0.673427931,-0.443432249,-0.321371831,-0.367563196,-0.139380146,-0.472676489,0.01356847,-0.395715954,1.21210108,-1.223575129,0.600860829,-0.210804165,0.298831152,0.000968105,-0.164273622,-0.229601883,1.201648202,-0.947084178,-0.825877375,0.096347889,-0.155411258,1.1162435,0.852436617,0.530218258,-0.292256074,1.651600149,0.482004851,-0.846515642
7.888709839,1,1.565750249,1.944053535,-0.908469365,0.020834905,0.881121237,1.524946879,0.326060187,1.269431767,1.405248098,-0.412551418,0.90860523,-0.038221947,-0.007612475,-0.123663566,-1.631865445,0.090465529,0.384601256,-0.323815098,-0.947859048,-0.273368407,0.092145798,-0.131169786,0.605209361,0.236986068,-1.044891011,1.313380633,-0.033455759,1.537627879,-0.78463386,-0.027423849,-0.165246036,-0.6292228,-0.530594268,0.151386874,-0.045294371,1.123021673,-0.337485999,-0.370567208,-0.53013028,-0.370598293,0.02408039,-0.065173663,-1.899742363,-0.704366639,1.012497093,0.03038159,-1.44346523,0.407920241,-0.1455595,0.521415403,-0.200758961,-0.599894146,-0.27839912,-0.706419014,0.410883457,-0.574503739,-0.004652879,-0.512747944,0.409817822,-0.325885754,-1.018947932,1.613703329,-0.428930074,-0.52269569,0.787226822,-1.149154151,-0.869673336,-0.518872481,0.075501339,-0.669209289,-1.067185124,-0.968073777,0.298095549,0.227078825,-0.325647667,0.505018079,1.81494898,-0.094936973,-0.519674904,-0.195376,1.969251833,-0.270836527,0.018513588,-0.193843913,-0.123240787,-0.916902924,0.124572114,-0.494175792,-1.164323789,1.869136104,-2.038993457,-0.070997716,-0.617719297,0.446901616,0.475908145,-0.619345445,-0.008426494,0.530358997,0.04999812,0.662162439,-0.303652284,-0.540549079,-0.065993337,0.382082401,1.311389248,-0.484161251,-0.154118362,0.321866308,-0.204537227
2.615637483,1,2.301006865,1.317250223,-0.181243073,2.701584931,-2.036699257,0.3088381,2.032357605,0.847737024,-0.8497519,-0.868900187,0.901029514,-1.219571951,0.820032082,-0.855862547,-0.095559931,0.480642004,0.798713774,-0.145212827,0.318778124,-0.655415117,-0.651843602,-0.156026409,-0.058730328,-0.770975439,1.163675172,-0.165651813,-0.533657238,0.478662811,-1.437213504,-0.473356478,0.652950676,-0.12227696,-0.596380034,-0.298275394,-0.860296134,0.317413214,-0.619694115,0.412837972,-0.467874306,-0.301999266,0.18721845,-0.435100696,0.438863138,-0.869572053,0.986832975,0.309815796,0.187518143,-0.330792849,1.360968364,-0.365900587,-0.642928573,-0.876072066,1.053607405,-0.141959897,0.447682635,-0.794083351,-0.81525147,-0.528458123,0.759814138,-0.708420674,-0.213965141,-0.191179531,-0.956780231,0.132147106,-0.011184227,1.254360223,0.129541997,0.301900232,-0.120782091,-0.618634093,-0.126698683,-0.039811648,-0.66937987,0.423727522,0.232201334,0.464368992,-0.280596465,-1.057048666,0.405028348,-0.467968942,0.087887282,0.695083403,1.031223522,0.274133632,0.186344113,-0.449425151,-0.3453275,0.891715639,0.111907734,-0.26563878,0.17515738,-0.405554251,-0.026772251,1.158401609,1.011845513,0.2158342,0.340891696,0.222015067,0.464455921,-0.485221711,-0.680514554,-1.010410531,0.124332788,0.182585086,1.104474687,0.192236089,-0.184722606,-0.910057041,0.652824174
3.399639249,1,1.191986431,1.002021994,0.000368886,2.390486202,-0.716541844,1.814753162,-0.348979607,0.633232577,0.560685915,-0.44551283,-0.657290963,0.165055971,1.087303094,-0.645641178,0.647076297,-0.612242669,0.566847275,-1.071962854,-0.298506202,-0.430990535,0.20529179,0.4907692,0.329212539,1.018714793,0.247190839,0.126122926,0.664788378,0.10024466,0.352801912,0.014925351,-0.812085986,0.440379689,0.08369807,0.05395821,1.22576088,-0.335083931,0.660912842,-0.044085978,-0.845792664,0.783947459,1.280404717,-0.490146906,0.509556111,-0.028257365,0.498068291,-0.412789985,-0.793420105,0.565848756,-0.13844519,0.426100507,0.334030366,-0.026579904,-0.890654038,-0.61584284,-0.31147014,-0.063319013,1.199784125,0.208462926,-0.486528703,0.041448961,0.004550412,0.128898677,-0.775865477,0.421752818,-0.427182552,0.030197673,0.476854737,0.280067807,0.435781787,0.001831485,1.747074361,0.622613421,0.107836293,0.220211526,-0.920325538,0.017240969,0.191234121,-1.214987108,-0.032006432,-0.556140345,-0.06085579,-0.577442406,0.224494739,-0.070788803,0.843038468,-0.663550472,0.496926239,0.349918875,-0.244024083,-0.679051724,-0.380176118,1.009298141,-0.453831352,-0.423831958,-0.893712476,-0.350375147,-0.892121389,-0.085613545,-0.515930397,0.366300647,0.36944726,0.050680423,0.946056779,0.639742775,-0.244049396,-0.207850404,1.01631774,0.1164863,-0.961535225
-4.133165757,1,-1.403248341,1.455096537,1.358984516,1.403062997,1.937905255,-0.12942334,0.435756302,0.797561588,1.100342035,-0.198534471,-0.56874535,-0.872569629,-0.549616069,-0.65770367,-0.043355417,0.485647527,-0.540924945,-0.656053446,0.562970069,-1.392924869,-0.487586683,-0.564271042,-0.261247562,-0.214178137,0.141993031,0.026265111,1.66629958,-0.188915749,0.003136133,0.033131187,0.209836875,0.59980068,-1.465663553,-0.652998595,-0.471505642,-0.499313352,0.099580538,-0.118818489,1.047460354,-1.090927911,0.558860275,-0.534312239,-0.190458,0.351458171,0.877574245,0.520683416,0.530921181,1.265038444,-0.56718989,0.270792504,-0.753016036,0.926844912,-0.059109035,0.232085859,-1.06866065,-0.128873443,0.177472135,-0.068668252,-1.14487734,0.639380896,-0.284383933,-0.267085611,-0.522256766,-0.068806828,0.827021591,-1.46000446,-0.437735799,0.061857566,1.634651768,-0.101277987,-1.432692367,-0.749262939,0.083330635,0.09123901,0.077593299,0.702437857,0.364166205,0.750264915,-1.272449086,0.148616956,1.152893624,1.104937921,0.254712135,-0.156586532,-0.069077025,-1.185478554,0.357453947,-0.151806951,-1.340134525,0.619037263,-0.705637279,0.366287672,-0.659812244,0.022507152,-0.237594315,0.27591739,0.253940362,-0.207172464,0.726997808,-0.54957989,-0.249054952,-0.078792037,1.225311111,0.808110445,-0.771178167,-0.429861113,0.125574286,-0.292729284,0.31560715
-0.394959602,1,2.628165135,2.064854806,1.237673088,-0.154553997,0.8227132,0.994637937,1.391389003,0.254885963,-1.655619648,0.542008968,1.114046309,-0.334662311,-0.842095583,-0.430229598,-1.13906041,0.075800028,0.362686569,-0.434405153,0.947701615,0.269142727,0.046015268,0.370245704,0.639714382,-0.271664568,-0.219409352,-0.188274657,-0.359247685,0.172889036,-0.015175334,-0.434153115,-0.187243908,-0.418967386,0.512504499,-0.051473141,0.819070132,-0.678228902,0.5966069,0.205264717,1.186546901,0.770322716,1.072392702,-0.670048149,0.235913855,0.241986555,0.485147357,0.630789407,0.617939638,-1.429603794,0.624407909,0.998735369,-0.857951194,0.354114028,0.054674928,0.313086281,0.774363809,0.526128777,-0.114746653,-0.227750307,0.61700516,0.085899018,0.041337982,0.556579196,1.086408183,-0.258965646,1.068712979,0.232410258,0.759454378,-0.036067139,0.893764256,0.476295945,0.775741549,0.656830393,-0.241494813,-0.378018925,-0.212526886,-1.00551761,-0.70205657,0.933247233,0.370813257,0.719733161,-0.038338779,-0.341955723,-0.504747001,0.099365262,-1.406210415,0.01109114,-1.035477033,-0.213592701,-0.454869915,1.743441462,-0.369063353,-1.303372932,-0.187763024,0.43768328,-0.406172563,-0.246235656,-0.234560208,-0.161401426,-0.459207996,1.033416458,0.346856337,0.379425427,-0.058297033,0.342141944,1.503450875,-1.092917199,-0.117691168,0.259716159,-0.359036108
5.909539059,1,0.983112062,0.253995446,0.435575104,1.400278551,0.350313692,1.27732827,0.253622989,2.070844681,2.140058829,-0.306015747,-0.587337547,0.322233084,1.034789172,0.150053406,0.030482537,-0.940278438,1.227174207,0.704804709,0.186428808,0.513127803,0.452617718,-0.476271585,0.235425238,0.340386185,0.838253072,-1.121401507,-0.161468022,0.580015472,-0.121867939,0.052444975,-0.600509822,-0.119017743,0.159228007,0.112103293,1.076733067,-0.159527776,0.29843274,-0.447377703,0.244701719,-0.123923246,-0.432398416,0.101634448,0.011706022,-0.389532755,-0.638108549,-0.318015923,-0.665901734,-0.190070626,1.309036347,-0.007830974,0.490728232,-1.398157315,0.291904903,0.190293027,0.525989649,-1.075112646,0.411333283,-0.020768126,0.212187069,-0.144744104,-0.747163629,-0.553306876,1.043024435,0.67045762,0.799951345,0.39623296,0.040475199,0.086916681,-0.37652703,0.583880623,-0.177810528,-0.38041122,0.345887691,0.399534076,0.480507074,0.160792463,-0.195540466,-0.885466871,0.950649941,-0.501071384,-0.396706166,0.775552569,-0.320477578,-0.17404818,0.293285305,-0.205389698,0.332437932,0.163446297,-0.24384961,0.259571587,-0.625929228,-1.147586544,0.288935924,0.115691113,0.611631406,-0.303426105,0.104307661,-0.574804342,-0.202530813,0.855905202,1.8111553,0.391663745,0.24365246,0.777542181,0.536592941,-0.837680112,0.936626481,0.059131372,-0.856036875
